NZ_AP017617.1	NC_020307.1	97.125	5078	4304986	4310049	3429433	3434502
NZ_AP017617.1	NC_020307.1	96.331	5206	4569893	4575078	4197844	4203033
NZ_AP017617.1	NC_020307.1	97.099	5068	4570028	4575078	3429447	3434502
NZ_AP017617.1	NC_020307.1	84.064	8923	2249844	2258721	1303383	1312257
NZ_AP017617.1	NC_020307.1	96.936	5091	4616556	4621631	4197954	4203033
NZ_AP017617.1	NC_020307.1	97.027	5045	2806008	2811031	3434470	3429433
NZ_AP017617.1	NC_020307.1	80.511	11073	2991803	3002826	3874399	3863394
NZ_AP017617.1	NC_020307.1	80.019	11386	1017985	1029329	120893	132233
NZ_AP017617.1	NC_020307.1	90.420	6326	130697	137008	2051013	2044712
NZ_AP017617.1	NC_020307.1	78.541	12601	655528	668012	1623182	1610678
NZ_AP017617.1	NC_020307.1	84.511	8225	712828	721011	1570775	1562584
NZ_AP017617.1	NC_020307.1	81.826	9629	3832874	3842470	3316702	3307108
NZ_AP017617.1	NC_020307.1	88.294	6672	3597305	3603935	3546765	3540117
NZ_AP017617.1	NC_020307.1	84.792	7818	56939	64732	2127546	2119756
NZ_AP017617.1	NC_020307.1	82.905	8710	473590	482272	1744424	1735747
NZ_AP017617.1	NC_020307.1	85.704	7254	4108631	4115868	3087832	3080593
NZ_AP017617.1	NC_020307.1	86.904	6819	108646	115451	2076169	2069366
NZ_AP017617.1	NC_020307.1	78.052	12197	3013909	3026036	3856611	3844479
NZ_AP017617.1	NC_020307.1	85.593	7212	4564637	4571813	2678973	2671785
NZ_AP017617.1	NC_020307.1	81.190	9447	4889574	4898940	2442728	2433374
NZ_AP017617.1	NC_020307.1	84.590	7398	2479518	2486887	4546312	4538946
NZ_AP017617.1	NC_020307.1	86.536	6573	4465009	4471558	2780130	2773578
NZ_AP017617.1	NC_020307.1	85.700	6776	1944550	1951316	499439	492676
NZ_AP017617.1	NC_020307.1	81.414	8754	2928272	2936986	3924398	3915680
NZ_AP017617.1	NC_020307.1	84.832	7074	3423693	3430737	3692608	3685547
NZ_AP017617.1	NC_020307.1	81.350	8713	3085077	3093712	3803509	3794831
NZ_AP017617.1	NC_020307.1	81.426	8571	4337576	4346102	2890987	2882446
NZ_AP017617.1	NC_020307.1	84.208	7219	8053	15205	2215843	2208681
NZ_AP017617.1	NC_020307.1	83.226	7577	4287135	4294683	2944484	2936937
NZ_AP017617.1	NC_020307.1	94.740	4335	4578621	4582948	2664494	2660163
NZ_AP017617.1	NC_020307.1	81.564	8196	1907641	1915795	536006	527845
NZ_AP017617.1	NC_020307.1	86.018	6215	3638223	3644430	3507457	3501255
NZ_AP017617.1	NC_020307.1	84.688	6531	2780538	2787053	4256815	4250299
NZ_AP017617.1	NC_020307.1	81.845	7816	2349493	2357265	16457	8691
NZ_AP017617.1	NC_020307.1	80.503	8237	2797238	2805438	4212312	4204107
NZ_AP017617.1	NC_020307.1	82.617	7076	2198404	2205451	1263063	1270105
NZ_AP017617.1	NC_020307.1	84.946	6138	3978131	3984247	3205273	3199153
NZ_AP017617.1	NC_020307.1	79.909	8556	914158	922658	1376717	1368217
NZ_AP017617.1	NC_020307.1	80.374	8244	1377514	1385683	421373	429549
NZ_AP017617.1	NC_020307.1	82.881	6887	482518	489377	1734672	1727838
NZ_AP017617.1	NC_020307.1	80.224	8222	1733720	1741906	697910	689728
NZ_AP017617.1	NC_020307.1	83.353	6656	4095797	4102431	3101532	3094905
NZ_AP017617.1	NC_020307.1	81.272	7609	5083888	5091430	2269708	2262136
NZ_AP017617.1	NC_020307.1	81.342	7509	3125610	3133069	3765032	3757579
NZ_AP017617.1	NC_020307.1	82.190	7024	1345529	1352523	369402	376397
NZ_AP017617.1	NC_020307.1	83.749	6375	2716514	2722872	4327223	4320891
NZ_AP017617.1	NC_020307.1	80.399	7964	260966	268875	1905958	1898062
NZ_AP017617.1	NC_020307.1	81.799	7148	4373547	4380663	2859839	2852740
NZ_AP017617.1	NC_020307.1	83.604	6337	4874094	4880400	2456614	2450321
NZ_AP017617.1	NC_020307.1	83.694	6292	2614514	2620772	4433164	4426901
NZ_AP017617.1	NC_020307.1	82.815	6651	4857924	4864516	2472542	2465920
NZ_AP017617.1	NC_020307.1	81.505	7256	403496	410695	1818181	1810978
NZ_AP017617.1	NC_020307.1	84.340	5996	3457504	3463490	3654760	3648783
NZ_AP017617.1	NC_020307.1	81.454	7182	638370	645512	1646228	1639080
NZ_AP017617.1	NC_020307.1	89.789	4544	449694	454231	1769644	1765111
NZ_AP017617.1	NC_020307.1	79.774	8128	732478	740532	1545337	1537262
NZ_AP017617.1	NC_020307.1	84.760	5794	3712911	3718683	3431239	3425466
NZ_AP017617.1	NC_020307.1	78.812	8741	1886466	1895121	553894	545240
NZ_AP017617.1	NC_020307.1	96.876	3425	4418725	4422140	2671596	2668183
NZ_AP017617.1	NC_020307.1	82.276	6652	186100	192722	1987180	1980557
NZ_AP017617.1	NC_020307.1	82.499	6554	44442	50950	2143614	2137091
NZ_AP017617.1	NC_020307.1	96.757	3423	233512	236924	2671596	2668193
NZ_AP017617.1	NC_020307.1	97.077	3387	233672	237046	2924461	2921093
NZ_AP017617.1	NC_020307.1	84.575	5731	427477	433188	1796611	1790894
NZ_AP017617.1	NC_020307.1	96.608	3420	3709387	3712798	2668196	2671596
NZ_AP017617.1	NC_020307.1	88.275	4708	34502	39201	2153558	2148859
NZ_AP017617.1	NC_020307.1	83.212	6201	4671817	4677985	2594728	2588574
NZ_AP017617.1	NC_020307.1	97.414	3287	4571997	4575276	2671439	2668161
NZ_AP017617.1	NC_020307.1	86.038	5207	3800636	3805822	3344274	3339082
NZ_AP017617.1	NC_020307.1	79.753	7759	2060411	2068108	1076335	1084048
NZ_AP017617.1	NC_020307.1	97.388	3254	4306969	4310216	2671439	2668193
NZ_AP017617.1	NC_020307.1	97.415	3250	4618552	4621794	2671439	2668196
NZ_AP017617.1	NC_020307.1	88.538	4554	4916748	4921296	2415327	2410782
NZ_AP017617.1	NC_020307.1	97.209	3260	4418884	4422132	2924461	2921212
NZ_AP017617.1	NC_020307.1	97.124	3268	4418884	4422140	2629330	2626073
NZ_AP017617.1	NC_020307.1	97.453	3220	233512	236722	1933629	1930420
NZ_AP017617.1	NC_020307.1	97.081	3254	4418725	4421962	1933629	1930385
NZ_AP017617.1	NC_020307.1	96.998	3265	233672	236924	2629330	2626083
NZ_AP017617.1	NC_020307.1	97.265	3217	3709587	3712798	1930420	1933629
NZ_AP017617.1	NC_020307.1	79.995	7493	1995786	2003235	453302	445868
NZ_AP017617.1	NC_020307.1	96.815	3265	3709382	3712638	2921212	2924461
NZ_AP017617.1	NC_020307.1	96.840	3260	3709387	3712638	2626086	2629330
NZ_AP017617.1	NC_020307.1	83.470	5868	2216892	2222735	1270223	1276067
NZ_AP017617.1	NC_020307.1	79.703	7607	2275843	2283417	1328963	1336520
NZ_AP017617.1	NC_020307.1	82.781	6098	4883063	4889138	2450232	2444152
NZ_AP017617.1	NC_020307.1	90.346	4133	2609422	2613542	4440712	4436590
NZ_AP017617.1	NC_020307.1	96.545	3271	2805796	2809048	2668186	2671439
NZ_AP017617.1	NC_020307.1	82.543	6118	1089170	1095268	190650	196754
NZ_AP017617.1	NC_020307.1	79.906	7420	1542584	1549951	862221	854861
NZ_AP017617.1	NC_020307.1	81.029	6784	2424316	2431064	4595478	4588738
NZ_AP017617.1	NC_020307.1	83.591	5698	147767	153432	2029920	2024237
NZ_AP017617.1	NC_020307.1	88.361	4382	414179	418558	1808120	1803743
NZ_AP017617.1	NC_020307.1	97.717	3066	4571997	4575055	1933472	1930414
NZ_AP017617.1	NC_020307.1	97.443	3090	4418884	4421962	3431419	3434502
NZ_AP017617.1	NC_020307.1	97.744	3058	233672	236721	3431419	3434470
NZ_AP017617.1	NC_020307.1	97.382	3094	4306969	4310049	1933472	1930385
NZ_AP017617.1	NC_020307.1	97.411	3090	4418884	4421962	4199950	4203033
NZ_AP017617.1	NC_020307.1	97.711	3058	233672	236721	4199950	4203001
NZ_AP017617.1	NC_020307.1	97.553	3065	4618552	4621608	1933472	1930414
NZ_AP017617.1	NC_020307.1	77.180	9264	1558419	1567584	852481	843302
NZ_AP017617.1	NC_020307.1	97.545	3055	3709588	3712638	3434470	3431419
NZ_AP017617.1	NC_020307.1	97.512	3055	3709588	3712638	4203001	4199950
NZ_AP017617.1	NC_020307.1	85.857	4914	4495538	4500439	2755312	2750407
NZ_AP017617.1	NC_020307.1	83.410	5654	3864135	3869754	3286960	3281330
NZ_AP017617.1	NC_020307.1	78.805	7851	952833	960622	77888	85689
NZ_AP017617.1	NC_020307.1	80.723	6723	1314943	1321627	339209	345905
NZ_AP017617.1	NC_020307.1	97.318	3057	2806007	2809048	1930420	1933472
NZ_AP017617.1	NC_020307.1	82.404	5973	846951	852901	1439435	1433487
NZ_AP017617.1	NC_020307.1	83.691	5506	2265031	2270521	1318024	1323513
NZ_AP017617.1	NC_020307.1	80.271	6929	2790311	2797186	4219329	4212432
NZ_AP017617.1	NC_020307.1	82.169	6040	4538711	4544726	2701800	2695784
NZ_AP017617.1	NC_020307.1	80.257	6934	1114773	1121656	223756	230630
NZ_AP017617.1	NC_020307.1	81.226	6397	2969291	2975662	3898089	3891719
NZ_AP017617.1	NC_020307.1	82.772	5758	4351169	4356907	2880649	2874921
NZ_AP017617.1	NC_020307.1	86.994	4498	2699927	2704417	4355533	4351043
NZ_AP017617.1	NC_020307.1	86.496	4606	1723652	1728252	708172	703571
NZ_AP017617.1	NC_020307.1	77.172	8897	2448104	2456919	4575797	4566960
NZ_AP017617.1	NC_020307.1	83.458	5489	4323877	4329336	2904113	2898666
NZ_AP017617.1	NC_020307.1	81.880	6054	2889658	2895670	4008904	4002885
NZ_AP017617.1	NC_020307.1	83.712	5323	1969048	1974355	477330	472030
NZ_AP017617.1	NC_020307.1	79.442	7209	4967719	4974849	2367643	2360476
NZ_AP017617.1	NC_020307.1	88.957	4057	2964501	2968548	3903623	3899581
NZ_AP017617.1	NC_020307.1	82.038	5968	1897185	1903065	543006	537069
NZ_AP017617.1	NC_020307.1	83.621	5336	4080842	4086164	3118641	3113341
NZ_AP017617.1	NC_020307.1	80.676	6484	4021364	4027808	3160385	3153942
NZ_AP017617.1	NC_020307.1	79.947	6762	4945561	4952286	2394738	2388006
NZ_AP017617.1	NC_020307.1	80.984	6279	239040	245271	1926803	1920552
NZ_AP017617.1	NC_020307.1	84.479	5006	723326	728310	1555263	1550279
NZ_AP017617.1	NC_020307.1	81.804	5864	2516324	2522164	4500121	4494294
NZ_AP017617.1	NC_020307.1	79.012	7304	1575237	1582482	835643	828428
NZ_AP017617.1	NC_020307.1	79.899	6701	3434792	3441428	3680444	3673785
NZ_AP017617.1	NC_020307.1	89.989	3746	2245759	2249487	1299327	1303058
NZ_AP017617.1	NC_020307.1	82.043	5697	1329057	1334722	353061	358741
NZ_AP017617.1	NC_020307.1	79.967	6579	929840	936385	1359852	1353303
NZ_AP017617.1	NC_020307.1	81.307	5906	2138680	2144554	1159270	1165143
NZ_AP017617.1	NC_020307.1	87.509	4091	762958	767043	1509944	1505865
NZ_AP017617.1	NC_020307.1	82.410	5435	807986	813383	1485027	1479609
NZ_AP017617.1	NC_020307.1	78.785	7127	1522878	1529940	912176	905100
NZ_AP017617.1	NC_020307.1	89.841	3642	4437791	4441426	2806808	2803170
NZ_AP017617.1	NC_020307.1	88.480	3863	758915	762771	1514315	1510456
NZ_AP017617.1	NC_020307.1	79.839	6473	2047792	2054198	1063874	1070318
NZ_AP017617.1	NC_020307.1	83.730	4911	86751	91654	2098235	2093337
NZ_AP017617.1	NC_020307.1	83.353	5034	4604916	4609915	2643104	2638099
NZ_AP017617.1	NC_020307.1	81.598	5581	2771586	2777152	4270614	4265052
NZ_AP017617.1	NC_020307.1	81.584	5620	4075085	4080668	3124456	3118867
NZ_AP017617.1	NC_020307.1	77.008	8255	1450409	1458572	983248	975085
NZ_AP017617.1	NC_020307.1	79.901	6279	2603127	2609362	4447126	4440900
NZ_AP017617.1	NC_020307.1	83.212	4926	682009	686918	1595591	1590674
NZ_AP017617.1	NC_020307.1	87.895	3858	2878821	2882661	4020324	4016499
NZ_AP017617.1	NC_020307.1	80.827	5826	4066432	4072201	3133182	3127395
NZ_AP017617.1	NC_020307.1	78.801	6854	2096431	2103224	1119476	1126250
NZ_AP017617.1	NC_020307.1	81.979	5327	2330670	2335967	35333	30036
NZ_AP017617.1	NC_020307.1	97.515	2616	4572666	4575276	2823589	2820981
NZ_AP017617.1	NC_020307.1	82.485	5127	3858789	3863892	3292590	3287478
NZ_AP017617.1	NC_020307.1	81.422	5512	1962066	1967551	484522	479041
NZ_AP017617.1	NC_020307.1	85.988	4168	3614396	3618551	3531447	3527292
NZ_AP017617.1	NC_020307.1	85.141	4361	2937536	2941882	3911766	3907418
NZ_AP017617.1	NC_020307.1	82.514	5084	4202759	4207813	3034498	3029422
NZ_AP017617.1	NC_020307.1	89.369	3518	4237947	4241463	2983238	2979722
NZ_AP017617.1	NC_020307.1	80.799	5682	1434151	1439805	991293	985628
NZ_AP017617.1	NC_020307.1	97.557	2579	4619221	4621794	2823589	2821016
NZ_AP017617.1	NC_020307.1	97.484	2583	4307638	4310216	2823589	2821013
NZ_AP017617.1	NC_020307.1	82.491	5026	2041442	2046451	1058644	1063658
NZ_AP017617.1	NC_020307.1	97.109	2594	4419553	4422140	2823589	2821003
NZ_AP017617.1	NC_020307.1	82.549	4991	2368294	2373268	4628140	4623166
NZ_AP017617.1	NC_020307.1	83.704	4627	338309	342921	1849983	1845364
NZ_AP017617.1	NC_020307.1	82.044	5146	3582209	3587328	3561996	3556864
NZ_AP017617.1	NC_020307.1	81.085	5509	1938574	1944052	505607	500143
NZ_AP017617.1	NC_020307.1	85.411	4195	4521358	4525544	2714546	2710372
NZ_AP017617.1	NC_020307.1	96.951	2591	234341	236924	2823589	2821013
NZ_AP017617.1	NC_020307.1	83.048	4796	1493761	1498540	938992	934210
NZ_AP017617.1	NC_020307.1	96.769	2600	2805796	2808388	2821006	2823589
NZ_AP017617.1	NC_020307.1	96.871	2589	3709387	3711968	2821016	2823589
NZ_AP017617.1	NC_020307.1	85.837	4088	25960	30026	2176900	2172827
NZ_AP017617.1	NC_020307.1	80.361	5754	1268894	1274580	292788	298521
NZ_AP017617.1	NC_020307.1	83.174	4695	1790233	1794921	625761	621074
NZ_AP017617.1	NC_020307.1	83.255	4694	3138544	3143212	3752059	3747382
NZ_AP017617.1	NC_020307.1	89.772	3334	4985261	4988590	2345852	2342523
NZ_AP017617.1	NC_020307.1	80.596	5540	4599396	4604908	2648755	2643237
NZ_AP017617.1	NC_020307.1	82.185	4951	100	5039	2223319	2218398
NZ_AP017617.1	NC_020307.1	83.051	4667	676442	681091	1602377	1597716
NZ_AP017617.1	NC_020307.1	78.750	6414	2578894	2585269	4472814	4466446
NZ_AP017617.1	NC_020307.1	81.597	5146	2300911	2306025	57595	52474
NZ_AP017617.1	NC_020307.1	86.059	3938	3134334	3138260	3756329	3752408
NZ_AP017617.1	NC_020307.1	80.021	5786	1262361	1268097	286145	291892
NZ_AP017617.1	NC_020307.1	78.899	6303	2343215	2349475	22791	16533
NZ_AP017617.1	NC_020307.1	81.802	5028	1340421	1345424	364347	369355
NZ_AP017617.1	NC_020307.1	81.420	5070	3632944	3638004	3512731	3507676
NZ_AP017617.1	NC_020307.1	85.107	4069	3871275	3875316	3279764	3275712
NZ_AP017617.1	NC_020307.1	86.253	3819	1931922	1935722	510777	506974
NZ_AP017617.1	NC_020307.1	80.143	5590	2531101	2536654	4494194	4488636
NZ_AP017617.1	NC_020307.1	85.788	3884	4512254	4516132	2726113	2722239
NZ_AP017617.1	NC_020307.1	80.370	5410	813522	818914	1478427	1473035
NZ_AP017617.1	NC_020307.1	82.307	4725	4621933	4626641	2625745	2621035
NZ_AP017617.1	NC_020307.1	83.695	4336	2975911	2980232	3890437	3886115
NZ_AP017617.1	NC_020307.1	86.699	3669	792839	796496	1502486	1498832
NZ_AP017617.1	NC_020307.1	87.646	3505	4265116	4268595	2966410	2962910
NZ_AP017617.1	NC_020307.1	87.751	3486	4275230	4278682	2957351	2953872
NZ_AP017617.1	NC_020307.1	82.869	4524	695566	700082	1585466	1580968
NZ_AP017617.1	NC_020307.1	79.361	5819	4331147	4336923	2896775	2890983
NZ_AP017617.1	NC_020307.1	86.281	3703	4629575	4633273	2617687	2613988
NZ_AP017617.1	NC_020307.1	79.016	5933	2362397	2368289	4634156	4628270
NZ_AP017617.1	NC_020307.1	83.759	4193	2109237	2113424	1132140	1136326
NZ_AP017617.1	NC_020307.1	80.566	5192	3956303	3961477	3226985	3221818
NZ_AP017617.1	NC_020307.1	83.364	4316	3676372	3680668	3459146	3454848
NZ_AP017617.1	NC_020307.1	80.493	5188	2847891	2853052	4053033	4047863
NZ_AP017617.1	NC_020307.1	85.060	3889	2070382	2074243	1092614	1096494
NZ_AP017617.1	NC_020307.1	82.866	4418	73173	77565	2109159	2104757
NZ_AP017617.1	NC_020307.1	77.025	7038	2360187	2367159	6965	1
NZ_AP017617.1	NC_020307.1	82.502	4492	539409	543878	1698808	1694341
NZ_AP017617.1	NC_020307.1	80.378	5188	3891660	3896801	3263789	3258617
NZ_AP017617.1	NC_020307.1	80.641	5083	3790898	3795952	3353225	3348172
NZ_AP017617.1	NC_020307.1	87.705	3351	3999287	4002617	3179098	3175761
NZ_AP017617.1	NC_020307.1	80.474	5147	2980418	2985533	3885882	3880773
NZ_AP017617.1	NC_020307.1	79.339	5595	4446208	4451762	2797398	2791825
NZ_AP017617.1	NC_020307.1	81.439	4795	2270569	2275349	1323729	1328475
NZ_AP017617.1	NC_020307.1	87.545	3364	3653120	3656468	3491555	3488205
NZ_AP017617.1	NC_020307.1	84.533	3918	5104557	5108461	2243805	2239905
NZ_AP017617.1	NC_020307.1	85.129	3759	1289646	1293398	314801	318548
NZ_AP017617.1	NC_020307.1	82.909	4283	2735427	2739698	4302547	4298285
NZ_AP017617.1	NC_020307.1	81.771	4619	922698	927272	1364515	1359919
NZ_AP017617.1	NC_020307.1	81.900	4547	3576439	3580946	3566614	3562100
NZ_AP017617.1	NC_020307.1	88.987	3051	2460044	2463090	4565730	4562682
NZ_AP017617.1	NC_020307.1	78.860	5667	2238330	2243961	1291937	1297566
NZ_AP017617.1	NC_020307.1	79.551	5350	1001364	1006670	98499	103795
NZ_AP017617.1	NC_020307.1	82.097	4396	423039	427413	1801099	1796722
NZ_AP017617.1	NC_020307.1	80.886	4808	3759604	3764365	3383337	3378558
NZ_AP017617.1	NC_020307.1	81.113	4728	1460345	1465024	974084	969384
NZ_AP017617.1	NC_020307.1	85.138	3620	2827426	2831042	4151670	4148056
NZ_AP017617.1	NC_020307.1	81.044	4695	3102737	3107407	3784255	3779608
NZ_AP017617.1	NC_020307.1	89.798	2872	4244110	4246971	2976875	2974015
NZ_AP017617.1	NC_020307.1	79.049	5446	2157504	2162906	2999807	2994403
NZ_AP017617.1	NC_020307.1	80.333	4866	4453114	4457961	2790785	2785942
NZ_AP017617.1	NC_020307.1	79.964	5031	4781164	4786159	4275354	4280354
NZ_AP017617.1	NC_020307.1	81.415	4482	2625526	2629991	4426747	4422284
NZ_AP017617.1	NC_020307.1	81.018	4578	842376	846940	1444112	1439551
NZ_AP017617.1	NC_020307.1	80.852	4648	3814016	3818640	3330700	3326086
NZ_AP017617.1	NC_020307.1	85.622	3415	4316853	4320265	2914482	2911070
NZ_AP017617.1	NC_020307.1	77.213	6271	5108902	5115128	2239388	2233164
NZ_AP017617.1	NC_020307.1	78.009	5866	4251876	4257683	2972315	2966505
NZ_AP017617.1	NC_020307.1	84.558	3620	66133	69746	2119657	2116044
NZ_AP017617.1	NC_020307.1	77.249	6246	2360997	2367186	3008240	3002041
NZ_AP017617.1	NC_020307.1	84.043	3735	2075902	2079612	1099493	1103201
NZ_AP017617.1	NC_020307.1	80.528	4694	4398916	4403577	2846687	2842023
NZ_AP017617.1	NC_020307.1	83.495	3817	2831118	2834928	4147267	4143457
NZ_AP017617.1	NC_020307.1	88.098	2991	3096488	3099473	3790663	3787676
NZ_AP017617.1	NC_020307.1	84.319	3654	4700260	4703893	2568278	2564659
NZ_AP017617.1	NC_020307.1	83.963	3679	4683240	4686913	2585291	2581619
NZ_AP017617.1	NC_020307.1	81.118	4438	4516260	4520669	2722081	2717662
NZ_AP017617.1	NC_020307.1	80.476	4620	2083303	2087894	1106166	1110766
NZ_AP017617.1	NC_020307.1	80.084	4765	863232	867967	1428853	1424118
NZ_AP017617.1	NC_020307.1	86.102	3245	2284400	2287641	1340196	1343435
NZ_AP017617.1	NC_020307.1	80.477	4610	1567772	1572359	843113	838529
NZ_AP017617.1	NC_020307.1	81.418	4289	3663774	3668048	3471720	3467444
NZ_AP017617.1	NC_020307.1	78.169	5625	869986	875547	1422014	1416443
NZ_AP017617.1	NC_020307.1	79.487	4948	3035871	3040793	3834282	3829353
NZ_AP017617.1	NC_020307.1	80.588	4590	4404384	4408903	2841072	2836495
NZ_AP017617.1	NC_020307.1	86.895	3098	3764454	3767547	3378411	3375320
NZ_AP017617.1	NC_020307.1	85.684	3269	246806	250069	1914342	1911079
NZ_AP017617.1	NC_020307.1	96.918	2044	4416672	4418710	2673722	2671682
NZ_AP017617.1	NC_020307.1	84.066	3571	1414626	1418172	1003755	1000191
NZ_AP017617.1	NC_020307.1	86.060	3185	4313631	4316810	2917799	2914619
NZ_AP017617.1	NC_020307.1	80.769	4316	3477605	3481907	3636203	3631898
NZ_AP017617.1	NC_020307.1	81.782	4040	2885126	2889146	4013540	4009517
NZ_AP017617.1	NC_020307.1	78.837	5056	4995471	5000497	2337010	2331994
NZ_AP017617.1	NC_020307.1	84.748	3357	3777930	3781275	3366292	3362947
NZ_AP017617.1	NC_020307.1	83.022	3693	936472	940153	1353192	1349511
NZ_AP017617.1	NC_020307.1	88.206	2798	140544	143327	2041492	2038696
NZ_AP017617.1	NC_020307.1	96.747	1998	3712813	3714806	1933715	1935709
NZ_AP017617.1	NC_020307.1	83.979	3483	2871606	2875078	4029494	4026025
NZ_AP017617.1	NC_020307.1	86.834	2985	799390	802361	1495954	1492983
NZ_AP017617.1	NC_020307.1	84.080	3436	2034721	2038149	1051606	1055035
NZ_AP017617.1	NC_020307.1	78.065	5334	4037658	4042953	3147802	3142505
NZ_AP017617.1	NC_020307.1	80.408	4415	3656479	3660854	3488114	3483731
NZ_AP017617.1	NC_020307.1	96.937	1959	4304829	4306785	2826661	2824706
NZ_AP017617.1	NC_020307.1	97.166	1941	4304847	4306785	2673722	2671785
NZ_AP017617.1	NC_020307.1	81.470	4026	836567	840575	1450168	1446160
NZ_AP017617.1	NC_020307.1	77.220	5733	1616263	1621943	797953	792260
NZ_AP017617.1	NC_020307.1	78.626	4992	886472	891439	1407482	1402515
NZ_AP017617.1	NC_020307.1	83.498	3533	1096696	1100206	198012	201529
NZ_AP017617.1	NC_020307.1	81.443	4020	4126750	4130749	3076942	3072946
NZ_AP017617.1	NC_020307.1	83.899	3416	882258	885664	1411105	1407697
NZ_AP017617.1	NC_020307.1	96.771	1951	4416667	4418612	2926588	2924641
NZ_AP017617.1	NC_020307.1	96.901	1936	2809232	2811165	2671785	2673716
NZ_AP017617.1	NC_020307.1	77.592	5498	1951725	1957166	492388	486934
NZ_AP017617.1	NC_020307.1	79.382	4627	1595897	1600507	821427	816815
NZ_AP017617.1	NC_020307.1	97.420	1899	4616472	4618368	1935711	1933818
NZ_AP017617.1	NC_020307.1	96.798	1936	2809232	2811165	2824706	2826637
NZ_AP017617.1	NC_020307.1	96.520	1954	4569863	4571813	2826655	2824706
NZ_AP017617.1	NC_020307.1	82.295	3756	2641139	2644880	4411030	4407296
NZ_AP017617.1	NC_020307.1	81.499	3935	1925564	1929492	517192	513270
NZ_AP017617.1	NC_020307.1	97.162	1903	231500	233399	2631409	2629510
NZ_AP017617.1	NC_020307.1	97.159	1901	231502	233399	3429342	3431239
NZ_AP017617.1	NC_020307.1	80.050	4376	4544759	4549105	2695704	2691346
NZ_AP017617.1	NC_020307.1	82.069	3809	2504051	2507832	4513640	4509856
NZ_AP017617.1	NC_020307.1	96.906	1907	3712813	3714716	2671682	2673583
NZ_AP017617.1	NC_020307.1	80.532	4176	1835540	1839703	580898	576734
NZ_AP017617.1	NC_020307.1	84.764	3216	4864859	4868053	2465549	2462355
NZ_AP017617.1	NC_020307.1	84.551	3217	2666681	2669894	4384072	4380858
NZ_AP017617.1	NC_020307.1	96.801	1907	3712813	3714716	2824603	2826504
NZ_AP017617.1	NC_020307.1	83.962	3286	2912271	2915555	3990319	3987035
NZ_AP017617.1	NC_020307.1	96.579	1900	3712911	3714806	2629510	2631407
NZ_AP017617.1	NC_020307.1	96.488	1908	231594	233497	2673583	2671682
NZ_AP017617.1	NC_020307.1	96.488	1908	4416810	4418710	1935618	1933715
NZ_AP017617.1	NC_020307.1	84.028	3287	3748542	3751817	3395338	3392063
NZ_AP017617.1	NC_020307.1	78.816	4763	4224953	4229676	3013102	3008373
